No existing adaptor_config.json found, using command line arguments.
Using adaptor arguments from command line.
Injecting Panorama Sparse Attention.
adaptor_config: {'adaptor_name': 'panorama_sparse_attention', 'bottle_dim': 128, 'sparse_k': 512, 'index_heads': 4, 'index_dim': 16}
Monkey-patching Qwen2_5_VLVisionBlock with panorama_sparse_attention.
Monkey-patching Qwen2_5_VisionTransformerPretrainedModel to use Pano forward.
load Qwen2_5_VisionTransformerPretrainedModel_Pano
train model visual:  False
train model visual merger:  True
train llm:  True
Unfreezing the panoramic adapter modules.

--- Whole Model Parameter Status (ZeRO-3) ---
Total Parameters:      3796.76 M
Trainable Parameters:  3164.78 M
Trainable Percentage:  83.35%
----------------------------

--- Visual Tower Parameter Status (ZeRO-3) ---
Total Parameters:      710.82 M
Trainable Parameters:  78.84 M
Trainable Percentage:  11.09%
----------------------------

--- Vision-Language Merger Parameter Status (ZeRO-3) ---
Total Parameters:      36.71 M
Trainable Parameters:  36.71 M
Trainable Percentage:  100.00%
----------------------------

--- Language Model Parameter Status (ZeRO-3) ---
Total Parameters:      3085.94 M
Trainable Parameters:  3085.94 M
Trainable Percentage:  100.00%
----------------------------

--- Panoramic Adapter Parameter Status (ZeRO-3) ---
Total Parameters:      42.13 M
Trainable Parameters:  42.13 M
Trainable Percentage:  100.00%
----------------------------

model trainable parameters:
Vision Module - Attention Blocks:
Trainable Block Indices: None
Non-Trainable Block Indices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]
Merger Module Trainable: True
LLM Module - Embed Tokens Trainable: True
LLM Module - Trainable Layer Indices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]
LLM Module - Non-Trainable Layer Indices: None
Parameter Offload: Total persistent parameters: 946720 in 728 params
{'loss': 2.2836, 'grad_norm': 13.276479120076841, 'learning_rate': 5.555555555555555e-07, 'epoch': 0.0}
{'loss': 0.9352, 'grad_norm': 4.445582965229917, 'learning_rate': 9.379423563186652e-07, 'epoch': 0.72}
{'loss': 0.928, 'grad_norm': 4.379426802416371, 'learning_rate': 9.147382890822143e-07, 'epoch': 0.73}
{'loss': 0.8136, 'grad_norm': 4.252993497738957, 'learning_rate': 8.917604173946268e-07, 'epoch': 0.73}
{'loss': 0.8405, 'grad_norm': 3.5148413600571, 'learning_rate': 8.690120198894919e-07, 'epoch': 0.74}
{'loss': 0.9027, 'grad_norm': 3.512657561311828, 'learning_rate': 8.464963424575215e-07, 'epoch': 0.74}
{'loss': 0.9481, 'grad_norm': 3.973697938521379, 'learning_rate': 8.242165977833974e-07, 'epoch': 0.74}
{'loss': 1.0052, 'grad_norm': 4.458956073616172, 'learning_rate': 8.021759648873642e-07, 'epoch': 0.75}
{'loss': 1.0966, 'grad_norm': 4.615453929335941, 'learning_rate': 7.8037758867163e-07, 'epoch': 0.75}
{'loss': 0.7507, 'grad_norm': 3.4897245819089755, 'learning_rate': 7.588245794716315e-07, 'epoch': 0.75}
{'loss': 0.9661, 'grad_norm': 4.324623361458886, 'learning_rate': 7.375200126122256e-07, 'epoch': 0.76}
{'loss': 1.0238, 'grad_norm': 4.648245078061976, 'learning_rate': 7.164669279688846e-07, 'epoch': 0.76}
{'loss': 0.7767, 'grad_norm': 4.113768665204477, 'learning_rate': 6.956683295339483e-07, 'epoch': 0.76}
{'loss': 0.8971, 'grad_norm': 4.484059255784072, 'learning_rate': 6.751271849879959e-07, 'epoch': 0.77}
{'loss': 0.9016, 'grad_norm': 4.156428197106908, 'learning_rate': 6.548464252763906e-07, 'epoch': 0.77}
{'loss': 0.8553, 'grad_norm': 4.1998213824345765, 'learning_rate': 6.348289441910807e-07, 'epoch': 0.78}
{'loss': 0.9968, 'grad_norm': 4.537782584053284, 'learning_rate': 6.150775979576906e-07, 'epoch': 0.78}
{'loss': 0.898, 'grad_norm': 3.976159880744219, 'learning_rate': 5.955952048279795e-07, 'epoch': 0.78}
{'loss': 0.8758, 'grad_norm': 4.546928787039756, 'learning_rate': 5.763845446777077e-07, 'epoch': 0.79}
{'loss': 0.8094, 'grad_norm': 4.026067090855512, 'learning_rate': 5.574483586099924e-07, 'epoch': 0.79}
{'loss': 0.9997, 'grad_norm': 4.150158675408148, 'learning_rate': 5.387893485641862e-07, 'epoch': 0.79}
{'loss': 0.8339, 'grad_norm': 4.062555814601666, 'learning_rate': 5.204101769303474e-07, 'epoch': 0.8}
{'loss': 0.8701, 'grad_norm': 3.595850258896536, 'learning_rate': 5.023134661693518e-07, 'epoch': 0.8}
{'loss': 1.073, 'grad_norm': 4.707815708795761, 'learning_rate': 4.84501798438704e-07, 'epoch': 0.81}
{'loss': 0.9042, 'grad_norm': 4.25126070573611, 'learning_rate': 4.669777152240976e-07, 'epoch': 0.81}
{'loss': 0.9901, 'grad_norm': 4.106464872871798, 'learning_rate': 4.4974371697677847e-07, 'epoch': 0.81}
{'loss': 0.7784, 'grad_norm': 3.83133100678789, 'learning_rate': 4.328022627567657e-07, 'epoch': 0.82}
{'loss': 0.8807, 'grad_norm': 3.750358844066046, 'learning_rate': 4.161557698819757e-07, 'epoch': 0.82}
{'loss': 0.8325, 'grad_norm': 3.4800908295020956, 'learning_rate': 3.998066135833031e-07, 'epoch': 0.82}
{'loss': 0.8208, 'grad_norm': 4.090384441553295, 'learning_rate': 3.8375712666570865e-07, 'epoch': 0.83}
{'loss': 0.9726, 'grad_norm': 4.293140794134467, 'learning_rate': 3.680095991753577e-07, 'epoch': 0.83}
{'loss': 0.8357, 'grad_norm': 3.6786371080363955, 'learning_rate': 3.5256627807286086e-07, 'epoch': 0.83}
{'loss': 0.8903, 'grad_norm': 3.594746190406827, 'learning_rate': 3.374293669126669e-07, 'epoch': 0.84}
{'loss': 0.854, 'grad_norm': 3.875755786200212, 'learning_rate': 3.2260102552863994e-07, 'epoch': 0.84}
{'loss': 0.9717, 'grad_norm': 4.899945678430524, 'learning_rate': 3.080833697258842e-07, 'epoch': 0.85}
{'loss': 0.9092, 'grad_norm': 3.5665157020787284, 'learning_rate': 2.9387847097884254e-07, 'epoch': 0.85}
{'loss': 0.7183, 'grad_norm': 3.350605768921364, 'learning_rate': 2.799883561357314e-07, 'epoch': 0.85}
{'loss': 1.0243, 'grad_norm': 3.8838025288496936, 'learning_rate': 2.664150071293314e-07, 'epoch': 0.86}
{'loss': 0.9824, 'grad_norm': 4.356217589075162, 'learning_rate': 2.531603606941929e-07, 'epoch': 0.86}
{'loss': 1.0726, 'grad_norm': 4.507712625610683, 'learning_rate': 2.402263080902917e-07, 'epoch': 0.86}
{'loss': 0.7575, 'grad_norm': 3.42857192704177, 'learning_rate': 2.2761469483317257e-07, 'epoch': 0.87}
{'loss': 0.9525, 'grad_norm': 3.9012890111459306, 'learning_rate': 2.1532732043061527e-07, 'epoch': 0.87}
{'loss': 0.8442, 'grad_norm': 4.131104297822572, 'learning_rate': 2.0336593812587096e-07, 'epoch': 0.88}
{'loss': 1.0045, 'grad_norm': 4.0923247354266445, 'learning_rate': 1.9173225464749867e-07, 'epoch': 0.88}
{'loss': 0.9406, 'grad_norm': 3.7657501200424623, 'learning_rate': 1.8042792996583902e-07, 'epoch': 0.88}
{'loss': 0.9602, 'grad_norm': 3.8127198031972127, 'learning_rate': 1.694545770561537e-07, 'epoch': 0.89}
{'loss': 0.8343, 'grad_norm': 3.8825272202738823, 'learning_rate': 1.5881376166848151e-07, 'epoch': 0.89}
{'loss': 1.0336, 'grad_norm': 4.278082169629862, 'learning_rate': 1.485070021042237e-07, 'epoch': 0.89}
{'loss': 1.0353, 'grad_norm': 4.191527738502555, 'learning_rate': 1.3853576899950343e-07, 'epoch': 0.9}
{'loss': 0.8269, 'grad_norm': 3.8429266411408545, 'learning_rate': 1.289014851153253e-07, 'epoch': 0.9}
{'loss': 0.8499, 'grad_norm': 3.907321714606754, 'learning_rate': 1.1960552513456764e-07, 'epoch': 0.9}
{'loss': 1.0077, 'grad_norm': 4.224277899479778, 'learning_rate': 1.106492154658323e-07, 'epoch': 0.91}
{'loss': 0.9437, 'grad_norm': 3.9438811964190976, 'learning_rate': 1.0203383405418515e-07, 'epoch': 0.91}
{'loss': 0.9121, 'grad_norm': 4.663881520609406, 'learning_rate': 9.376061019881006e-08, 'epoch': 0.92}
{'loss': 0.7097, 'grad_norm': 3.3342829397172986, 'learning_rate': 8.583072437760381e-08, 'epoch': 0.92}
{'loss': 1.0519, 'grad_norm': 5.13130281537931, 'learning_rate': 7.82453080787382e-08, 'epoch': 0.92}
{'loss': 1.0417, 'grad_norm': 4.1214748255186615, 'learning_rate': 7.100544363921324e-08, 'epoch': 0.93}
{'loss': 0.8978, 'grad_norm': 4.26527021573743, 'learning_rate': 6.411216409041965e-08, 'epoch': 0.93}
{'loss': 0.988, 'grad_norm': 4.173366469453164, 'learning_rate': 5.756645301074088e-08, 'epoch': 0.93}
{'loss': 0.8207, 'grad_norm': 3.8535242222262127, 'learning_rate': 5.136924438520902e-08, 'epoch': 0.94}
{'loss': 0.881, 'grad_norm': 4.0041352444646146, 'learning_rate': 4.55214224722389e-08, 'epoch': 0.94}
{'loss': 0.8959, 'grad_norm': 3.9128149108760852, 'learning_rate': 4.002382167745428e-08, 'epoch': 0.94}
{'loss': 0.9294, 'grad_norm': 4.705988627924164, 'learning_rate': 3.487722643463032e-08, 'epoch': 0.95}
{'loss': 0.9306, 'grad_norm': 3.847615819807753, 'learning_rate': 3.0082371093766435e-08, 'epoch': 0.95}
{'loss': 0.9605, 'grad_norm': 3.8683979779258317, 'learning_rate': 2.5639939816302917e-08, 'epoch': 0.96}
{'loss': 0.8482, 'grad_norm': 4.087771252764915, 'learning_rate': 2.15505664775012e-08, 'epoch': 0.96}
{'loss': 0.9384, 'grad_norm': 3.5974068548742073, 'learning_rate': 1.7814834575997364e-08, 'epoch': 0.96}
{'loss': 0.8867, 'grad_norm': 4.068804959868311, 'learning_rate': 1.4433277150545932e-08, 'epoch': 0.97}
{'loss': 0.9482, 'grad_norm': 3.95754935368247, 'learning_rate': 1.1406376703962384e-08, 'epoch': 0.97}
{'loss': 0.8167, 'grad_norm': 3.504589198065741, 'learning_rate': 8.73456513427462e-09, 'epoch': 0.97}
{'loss': 0.9618, 'grad_norm': 4.397845192305778, 'learning_rate': 6.418223673099466e-09, 'epoch': 0.98}
{'loss': 0.846, 'grad_norm': 4.33413019739993, 'learning_rate': 4.4576828312442586e-09, 'epoch': 0.98}
{'loss': 0.9649, 'grad_norm': 3.928531570496218, 'learning_rate': 2.8532223515481683e-09, 'epoch': 0.99}
{'loss': 0.9858, 'grad_norm': 4.124449219389123, 'learning_rate': 1.6050711689663544e-09, 'epoch': 0.99}
{'loss': 1.0531, 'grad_norm': 3.9483392511504576, 'learning_rate': 7.134073779044293e-10, 'epoch': 0.99}
{'loss': 0.9328, 'grad_norm': 3.933669051236307, 'learning_rate': 1.7835820680600634e-10, 'epoch': 1.0}
{'loss': 0.9907, 'grad_norm': 6.0828455686975005, 'learning_rate': 0.0, 'epoch': 1.0}
{'train_runtime': 1109.3613, 'train_samples_per_second': 7.832, 'train_steps_per_second': 0.245, 'train_loss': 1.045195251264993, 'epoch': 1.0}
